id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
11,VBD_npp_d20220616_t1551365_x1339099E_y072403S_l0452_s0818_v23,2022-09-24 01:02:02,-7.240297,133.909927,47.8113,2022-06-16 15:51:36,2022-06-17 00:51:36,452,818,0.355613,1,2529,0.821993,0.273271,0.894505,0.4,0.910031,0.75,0.0988153,0.0001,3.02527e-09,999999,3.338975e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.395,33.4325,53.7105,100.175,28.7343,132.831
12,VBD_npp_d20220616_t1551365_x1339075E_y072539S_l0454_s0818_v23,2022-09-24 01:02:02,-7.253869,133.907486,68.414,2022-06-16 15:51:36,2022-06-17 00:51:36,454,818,0.341458,1,2529,0.941002,0.259408,0.894505,0.4,0.937577,0.75,0.0988231,0.0001,3.05708e-09,999999,1.061042e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.407,33.4482,53.7106,100.081,28.7267,132.809
13,VBD_npp_d20220616_t1551365_x1339192E_y072279S_l0450_s0819_v23,2022-09-24 01:02:02,-7.227946,133.919159,46.7358,2022-06-16 15:51:36,2022-06-17 00:51:36,450,819,0.361731,1,2529,0.81082,0.31417,0.877927,0.4,0.901399,0.75,0.0988146,0.0001,3.0537e-09,999999,-1.811190e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.379,33.4337,53.6835,100.269,28.736,132.858
14,VBD_npp_d20220616_t1551365_x1339094E_y072822S_l0458_s0819_v23,2022-09-24 01:02:02,-7.282204,133.909363,35.7742,2022-06-16 15:51:36,2022-06-17 00:51:36,458,819,0.338115,1,2529,0.775299,0.255768,0.906668,0.4,0.912615,0.75,0.0988455,0.0001,3.1837e-09,999999,1.251928e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.43,33.4962,53.6841,99.8906,28.7058,132.773
15,VBD_npp_d20220616_t1551365_x1339315E_y072372S_l0451_s0821_v23,2022-09-24 01:02:02,-7.237160,133.931488,38.5608,2022-06-16 15:51:36,2022-06-17 00:51:36,451,821,0.3554,1,2529,0.78715,0.319395,0.901196,0.4,0.905616,0.75,0.0988323,0.0001,3.19399e-09,999999,-2.085249e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.38,33.4751,53.6295,100.22,28.7205,132.859
16,VBD_npp_d20220616_t1551365_x1339167E_y073185S_l0463_s0821_v23,2022-09-24 01:02:02,-7.318463,133.916748,30.0577,2022-06-16 15:51:36,2022-06-17 00:51:36,463,821,0.302265,1,2529,0.508564,0.317885,0.837984,0.4,0.769679,0.75,0.0988787,0.0001,3.39785e-09,999999,-2.006047e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.456,33.5689,53.6312,99.6521,28.6753,132.732
17,VBD_npp_d20220616_t1551365_x1339297E_y072858S_l0458_s0822_v23,2022-09-24 01:02:02,-7.285780,133.929688,48.3243,2022-06-16 15:51:36,2022-06-17 00:51:36,458,822,0.346509,1,2529,0.927327,0.284006,0.906668,0.4,0.933516,0.75,0.0988663,0.0001,3.37832e-09,999999,-2.291391e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.422,33.5465,53.603,99.8878,28.6883,132.791
18,VBD_npp_d20220616_t1551347_x1339624E_y071835S_l0442_s0823_v23,2022-09-24 01:02:02,-7.183511,133.962433,17.4277,2022-06-16 15:51:34,2022-06-17 00:51:34,442,823,0.380367,1,2529,0.589447,0.272219,0.725147,0.4,0.874296,0.75,0.0988114,0.0001,3.38062e-09,999999,3.891032e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.323,33.4438,53.5754,99.8724,28.7401,132.96
19,VBD_npp_d20220616_t1551365_x1339327E_y073073S_l0461_s0823_v23,2022-09-24 01:02:02,-7.307274,133.932739,41.3594,2022-06-16 15:51:36,2022-06-17 00:51:36,461,823,0.34473,1,2529,0.831509,0.306653,0.892805,0.4,0.925903,0.75,0.0988849,0.0001,3.49879e-09,999999,-1.416910e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.438,33.5866,53.5767,99.7449,28.6712,132.765
20,VBD_npp_d20220616_t1551365_x1339597E_y072352S_l0450_s0825_v23,2022-09-24 01:02:02,-7.235239,133.959702,36.352,2022-06-16 15:51:36,2022-06-17 00:51:36,450,825,0.370978,1,2529,0.829064,0.289263,0.863343,0.4,0.935077,0.75,0.0988562,0.0001,3.43817e-09,999999,-5.048251e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.363,33.534,53.5215,100.264,28.701,132.894
21,VBD_npp_d20220616_t1551365_x1339579E_y072838S_l0457_s0826_v23,2022-09-24 01:02:02,-7.283766,133.957886,44.0598,2022-06-16 15:51:36,2022-06-17 00:51:36,457,826,0.3554,1,2529,0.895112,0.2652,0.904159,0.4,0.936107,0.75,0.0988903,0.0001,3.636e-09,999999,7.572405e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.405,33.6053,53.4949,99.9316,28.6688,132.826
22,VBD_npp_d20220616_t1551365_x1339750E_y072659S_l0454_s0828_v23,2022-09-24 01:02:02,-7.265876,133.974960,11.9821,2022-06-16 15:51:36,2022-06-17 00:51:36,454,828,0.367848,1,2529,0.436588,0.331966,0.859902,0.4,0.810878,0.75,0.0988926,0.0001,3.72306e-09,999999,-2.744552e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.38,33.615,53.4408,100.072,28.6686,132.869
23,VBD_npp_d20220616_t1551365_x1339725E_y072794S_l0456_s0828_v23,2022-09-24 01:02:02,-7.279383,133.972534,27.9843,2022-06-16 15:51:36,2022-06-17 00:51:36,456,828,0.356894,1,2529,0.709181,0.316028,0.884078,0.4,0.904478,0.75,0.0989003,0.0001,3.76167e-09,999999,-1.908616e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.393,33.6306,53.4409,99.9773,28.661,132.848
24,VBD_npp_d20220616_t1551365_x1339756E_y073008S_l0459_s0829_v23,2022-09-24 01:02:02,-7.300819,133.975586,30.4457,2022-06-16 15:51:36,2022-06-17 00:51:36,459,829,0.357961,1,2529,0.781393,0.284358,0.876569,0.4,0.858543,0.75,0.0989189,0.0001,3.89515e-09,999999,-2.475670e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.409,33.6706,53.4145,99.834,28.644,132.822
25,VBD_npp_d20220616_t1551365_x1340133E_y072449S_l0450_s0833_v23,2022-09-24 01:02:02,-7.244880,134.013321,37.4921,2022-06-16 15:51:36,2022-06-17 00:51:36,450,833,0.37745,1,2529,0.795486,0.338155,0.743648,0.4,0.91002,0.75,0.0989118,0.0001,4.01982e-09,999999,-3.069153e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,160.342,33.6663,53.306,100.258,28.6548,132.942
26,VBD_npp_d20220616_t1550502_x1367176E_y049619S_l0042_s1141_v23,2022-09-24 01:02:02,-4.961892,136.717636,14.4146,2022-06-16 15:50:50,2022-06-17 00:50:50,42,1141,0.342098,1,2529,0.509461,0.28892,0.713469,0.4,0.846376,0.75,0.0990172,0.0001,7.28016e-07,999999,-4.868408e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,157.045,35.3609,43.8073,99.2335,28.5537,139.021
27,VBD_npp_d20220616_t1551561_x1395822E_y093984S_l0628_s1702_v23,2022-09-24 01:02:02,-9.398359,139.582245,14.055,2022-06-16 15:51:56,2022-06-17 00:51:56,628,1702,0.429874,1,2529,0.523901,0.292693,0.706798,0.4,0.860646,0.75,0.104895,0.0001,0.0019403,999999,-1.496682e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,158.302,47.8488,18.9206,99.9236,23.0904,137.261
28,VBD_npp_d20220616_t1551561_x1396160E_y094528S_l0635_s1708_v23,2022-09-24 01:02:02,-9.452752,139.616028,7.62395,2022-06-16 15:51:56,2022-06-17 00:51:56,635,1708,0.431083,1,2529,0.358899,0.279955,0.655384,0.4,0.781683,0.75,0.104953,0.0001,0.00210828,999999,-7.932567e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,158.313,48.0009,18.5906,98.6882,23.0268,137.226
29,VBD_npp_d20220616_t1551543_x1396898E_y093079S_l0612_s1714_v23,2022-09-24 01:02:02,-9.307937,139.689758,17.2143,2022-06-16 15:51:54,2022-06-17 00:51:54,612,1714,0.417497,1,2529,0.570556,0.287351,0.78988,0.4,0.832434,0.75,0.104899,0.0001,0.0021587,999999,-1.201671e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20220616_t1550464_e1552106_b55108_c20220616171206538052_oebc_ops.h5,GDNBO_npp_d20220616_t1550464_e1552106_b55108_c20220616171027955311_oebc_ops.h5,SVI04_npp_d20220616_t1550464_e1552106_b55108_c20220616171209919657_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1550464_e1552106_b55108_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-3.367579;-5.662895;-7.614863;-12.515730;-10.674440;-8.212212,129.039688;142.748734;156.458313;155.557755;141.617340;127.765015,npp_d20220616_t1549210_e1550452_b55108;npp_d20220616_t1550464_e1552106_b55108;npp_d20220616_t1552118_e1553360_b55108;npp_d20220616_t1553372_e1555014_b55108,158.168,47.8307,18.2618,99.9211,23.0899,137.566
